RT5,RT10,RT15,RT20,RT25,Hist_1,Hist_2,Hist_3,Hist_4,Hist_5,Hist_6,GCM_BL_1,GCM_BL_2,GCM_BL_3,CANESM_rcp85_1,CANESM_rcp85_2,HadGEM_rcp85_1,HadGEM_rcp85_2,Aug2020
0.03776859719151564,0.04229717783772586,0.136846436536275,0.0717881216486548,0.004086705220768249,0.031025528367004097,0.10777179601097711,0.050494508323276135,0.0542357184276138,0.2073727531130258,0.0342778679024664,0.20900912489625334,0.23139046320040563,0.005579033626646727,0.09814340937494359,0.09310391423550177,0.5511198179964083,0.1045642465010946,0.07007287539566583
0.006171027374821897,0.18718912177121583,0.07262133092024912,0.10373411837050986,0.2749832632287192,0.08382467789355946,0.1552524141369772,0.1868112275928815,0.30239192329513365,0.025341614752639813,0.004200101015083093,0.10708555319091782,0.11224957517004874,0.004458559500442935,0.12661989644857105,0.14616728796118836,0.11523888826837979,0.01591625173715126,0.032939467831404716
0.1127883323392499,0.002797493539187663,0.1393065839678055,0.2354913452298163,0.24448059111736573,0.2206302538570816,0.1962332090794793,0.0543713391074843,0.360739640205803,0.21576140168403365,0.14977388391155888,0.3729290542937063,0.09589097854316744,0.0551277555432435,0.006086448093525689,0.038897176428176555,0.023341423747206533,0.12267483532866241,0.012184291494688797
0.02857235710213102,0.1412524507914995,0.017605628431915196,0.1327152348803395,0.008042277642284922,0.172048586993443,0.08625950521006148,0.26691257839304583,0.12558461621883257,0.11815784533834131,0.08109347078245795,0.07803769129446786,0.23140714820772504,0.022021651231874776,0.055808137924837936,0.1865162425390724,0.07082926766176761,0.20439081789513114,0.05846066400291725
0.034431840228693576,0.350987643062977,0.03005583967217674,0.0024376796943859293,0.0951082591931517,0.21140420402879612,0.12454664272460166,0.09916655369385682,0.06016849901108088,0.03089973309024831,0.21419085342475028,0.008287607998870223,0.2509516390591665,0.07969286869324048,0.33531310684545784,0.06174196611488578,0.010119576755254746,0.013793232698751063,0.039863466051923896
0.06822900675546836,0.0945701366368504,0.06222080365110865,0.01806815448617723,0.03265583764348195,0.023208587241851777,0.009578506972964761,0.06488263451607519,0.027110484215773195,0.039911132666453165,0.0025618177578181716,0.36716193741824354,0.3020052648115989,0.04137864631687902,0.09391390819857003,0.0628448878695137,0.12111226170700867,0.04852946222775001,0.45534808613402183
0.045911280906154116,0.3184450351548666,0.03080268508598378,0.04726880246446162,0.033721806550598886,0.03451050433908444,0.06723476353460535,0.01515733271656439,0.04966482449775349,0.07341326337856757,0.12997388116331213,0.07866217804903987,0.011328165071124791,0.11976789291715347,0.0853998812309658,0.05637895045366817,0.06227730349830926,0.047408090257578646,0.02940444458382977
0.04071578761908931,0.017415383160256873,0.010654851480953943,0.12806399630068283,0.017171675341923744,0.09321166226828959,0.02838842797762462,0.057794758030391136,0.028190915044035487,0.06109852270430776,0.013720878158806953,0.0078598446092085,0.19923050193933203,0.24154019030971915,0.07114220762118599,0.04503249674665519,0.041092457088320794,0.5285681357993639,0.0038084160848061797
0.15801858474643468,0.08520344566646265,0.09631542016271175,0.0734460226668667,0.0813521309963678,0.04174324954799553,0.05522838242441627,0.050560452663553884,0.01967430369824737,0.11493736408845148,0.06526309653729227,0.07041045002515824,0.11505460776115664,0.059585074108465585,0.11582854882590465,0.004353467902086638,0.15197739186747888,0.0020578575328303655,0.21997892563550803
0.006328756454442301,0.04138529932602575,0.01999471446384033,0.00711916856074043,0.1751892062798994,0.020784455985532396,0.10454062370057415,0.006282007817151014,0.43009552546797103,0.022793018368777358,0.18726274591963918,0.0639138965567335,0.04681475535150886,0.03300568981678483,0.26945661800942455,0.19876771054520365,0.11596694703262644,0.30893713698981445,0.05759233386632731
0.08922471618207588,0.3438042529246875,0.008433353453718035,0.03737391066978356,0.16642510378618655,0.12093042287553182,0.11637167360795463,0.14827147451060887,0.013068052196077169,0.11248661726666631,0.015327320663546777,0.12318296275184969,0.046118294358218834,0.09225900606844128,0.09811053784831729,0.0018805132402598388,0.1126238611424496,0.20998713935610014,0.0013905345649111688
0.0016326953165345364,0.13631769205763963,0.0641002314894061,0.01533275821593213,0.005143637234684024,0.07190272506848965,0.015444372866961133,0.04817037894054155,0.11191487972966097,0.2486615641197948,0.05143434238765396,0.013993392430354794,0.020523438602176022,0.10277498174991623,0.00025964926793584683,0.07878463699348098,0.03283313521584359,0.24047503548346325,0.05663948697857878
0.06071247474346634,0.17282250498658758,0.00998200515439638,0.0017164835269434034,0.13839442745395214,0.04308035300229939,0.03901192298276763,0.04270966729141948,0.028446533764809153,0.049192382309025895,0.14283345636711417,0.13806528196982698,0.14585189949594457,0.270370060161798,0.13094284196352768,0.029749683812059415,0.24059728028094965,0.045770242466183914,0.06281336223323092
0.03902171065617016,0.0015443193009731483,0.08435903007612244,0.03168143533341721,0.05781335710441086,0.4633054805133333,0.11462486612633885,0.011799315393587119,0.22991136869914297,0.07331384973575392,0.1162710691096895,0.25729483844670353,0.19325266210000883,0.2567759537708972,0.23310152939687623,0.056049773999250166,0.04802451687365349,0.0009342582921344528,0.11176576997852168
0.1518957467174635,0.028681635007354746,0.010644213742321792,0.03684752511124964,0.016914033318852675,0.09825023629604804,0.15089592121448991,0.049440540929145314,0.35223659542613706,0.2629457054354549,0.027149358066048276,0.1638724533875741,0.0811050846140362,0.025286322970948728,0.004444411852034136,0.3760327988094438,0.006411773878681911,0.09587455317158992,0.04510530241430816
0.035172224525446216,0.03547211699125926,0.024309544724300705,0.06347455945760232,0.08964780168273975,0.011895273269981937,0.10877187628117671,0.049517488079969633,0.10183343669147688,0.019915226945708034,0.0477282113567394,0.01988807860109533,0.18636807626207919,0.055753518748690584,0.03657931356742479,0.024493550090323044,0.1938618707565994,0.09425544582238667,0.28777597650529135
0.13013804762668948,0.10132327335197466,0.03132428911638804,0.04686109625343377,0.0324080107381219,0.008044268217462881,0.09015685491103642,0.006625137849387709,0.1648517790293588,0.48362635492174777,0.024091646784299172,0.28438726121731805,0.2753993271167811,0.051264494415863074,0.10782105237890152,0.02435934217703562,0.0025792110272345103,0.02482917216588102,0.47362442590693665
0.1093231263557794,0.3225397581441365,0.16188688550543026,0.06343767674267858,0.08900941510514715,0.06938939870172776,0.006844153457472495,0.11545228926223272,0.08911237134299575,0.1205667623216147,0.13714797278065868,0.040347017862144695,0.01767165220414347,0.013286320414233464,0.01989543898259083,0.033690500498933816,0.0037839608587232547,0.1004261596582961,0.03868676621127537
0.14687396963998867,0.16595178208688413,0.06933894787845828,0.053099259980881844,0.03798934646563042,0.1100008842660547,0.02378134563246244,0.019381788991027615,0.013571179988374186,0.233965744867371,0.29454285707481526,0.20401254230363697,0.04805909384469212,0.0814332974091049,0.16805116005787665,0.02687469836963325,0.017968629020444667,0.092463057104531,0.010070208267873623
0.07473588588649124,0.1759270110593333,0.0023221483072556853,0.17816499408244316,0.06373498351026426,0.08602550780606902,0.03994139168065597,0.025758747509632314,0.0303925385646762,0.09243542952476314,0.17433949900527057,0.09207083342363401,0.5239068676904831,0.13979511124597294,0.02282465826822959,0.0057363917960187435,0.16407516969475824,0.051432254835852745,0.07591069770846844
0.12575791923815696,0.07805312632371578,0.1347743090717366,0.1349983622707722,0.0970280324686244,0.12778014001419521,0.09283439180469631,0.10725873094393995,0.2101429601414794,0.06550993603078355,0.056218404076661836,0.09351472876491713,0.06485817035503826,0.01468683028645175,0.03299599674271339,0.004511955871091816,0.1401633996578816,0.013340876244502711,0.21602106897064416
0.0654182969626689,0.1858256877174762,0.14757570745206317,0.0776634508871845,0.18078544869048088,0.1001825995766859,0.01685802414552396,0.0015162484768632095,0.013949720051043463,0.09897607481615002,0.027474639297790523,0.018988409608798905,0.04161585621614324,0.15825134605937932,0.42666592599941605,0.03321203034065884,0.12423314740045438,0.01342206090660027,0.1685613943777357
0.11553788834060708,0.07373409784408473,0.0802699670456988,0.2075084693173307,0.05909174958523544,0.060494561952464866,0.29063192082251504,0.017287548999091292,0.06986918105635904,0.0025267867766687415,0.2815189532216508,0.04700503077525167,0.19992852049559057,0.15213738780530586,0.1472545946013172,0.0022057846348154113,0.08549804192197079,0.005438680022071913,0.05518186814221372
0.007127213833559538,0.0889146812416319,0.09132151477618354,0.130138138760044,0.11761849723846807,0.003898847796437359,0.026570049615112102,0.03297783080552245,0.0518250011799026,0.2842510160494302,0.10090881124197622,0.06803345300003764,0.05032078674498998,0.04606066035971002,0.013699384915430053,0.17652395680820038,0.03854024975979424,0.08037221818971402,0.045730457804196815
0.040986908210391415,0.005066008373704245,0.14588136169077576,0.04728192778643397,0.05379609285425371,0.06473655412404233,0.3569128570942022,0.22463954800160707,0.3494905842926019,0.06931276372267828,0.055679592513738774,0.012197902253790922,0.009451843181573515,0.027076658457631284,0.3422307504009572,0.10349244537093855,0.026708476601750276,0.041672285101129566,0.059754088185045774
0.09283975056151927,0.04012062167205876,0.017880349916302465,0.0910610799047224,0.17047907938439422,0.02900985636931779,0.0541692746448222,0.02226017280675378,0.14594875472759772,0.06138545784990253,0.28222094153345506,0.10899185019677182,0.05618615969889071,0.028356205931521317,0.019405281202468604,0.03531472080660082,0.06984210541136138,0.2424398047694287,0.010829906636819174
0.03815125904031152,0.01457085257822759,0.09201742324301654,0.02384868563366156,0.2848765236104753,0.07090477228874192,0.2743083290660446,0.09965484197639551,0.01518947284218914,0.029361945167800052,0.016796307068058593,0.12366756341831274,0.0016417294933168726,0.010736176729467937,0.16445020108132913,0.10023281394071577,0.05893792735242412,0.28759786206729243,0.02088929865795576
0.006713707021932924,0.05979695165663036,0.004786655238979008,0.02963154295916445,0.02331920050385808,0.08032860089324359,0.2875310995562455,0.005945762160864866,0.02776598177463102,0.012402393293725297,0.016405257801339994,0.046720458881293336,0.14169215858463544,0.016781234700815377,0.025776594602426983,0.05838943983720876,0.034653463352596045,0.15816327324550725,0.09806277729962498
0.07983734854274145,0.008502790817517987,0.19660097378309807,0.3362120795207538,0.0024657295976262487,0.12937093561530136,0.08916903939466307,0.19248738680943336,0.12151728763404362,0.1516684303323733,0.02888634842555149,0.00317781960122246,0.13587260966256348,0.01124745544083911,0.4280965823983291,0.02361321294738407,0.06543888823931697,0.11230833288043772,0.04021519868058912
0.014714447125561539,0.04038072662349766,0.09905520879502462,0.09262998608923223,0.14392760369818208,0.005044623400620101,0.04238581716692008,0.09119319026728442,0.01367920209296773,0.28420272504428795,0.13318886842238692,0.04060154933340172,0.044366078840184425,0.037051484869388814,0.038291866804593885,0.05673824615209033,0.028746036116625247,0.0542059193254709,0.08773838561237463
0.01587408270048715,0.04743644268896319,0.07761739973664293,0.011395181017437231,0.01115576088157159,0.004011638504495593,0.14170121718272347,0.016073431476125347,0.1592671240743254,0.00610512799131491,0.40674588499919184,0.14097918392616363,0.09262882469872322,0.005279278650637816,0.05555869248690316,0.040969080801723394,0.05593519712687084,0.0289858225533492,0.27185138817294247
0.2126828137891954,0.10778894889034506,0.024588089615915333,0.060166706461251176,0.16292691587716424,0.06584027786950972,0.07220635314377792,0.10343864652761413,0.14578027497791052,0.13732495037054307,0.1169746179822268,0.012385690561132763,0.09999486228002112,0.013765830688260853,0.09885902588597266,0.059853926992392795,0.124868464209664,0.18888939572828378,0.004672612616377591
0.08386351911274603,0.08360921706597428,0.4906157856179256,0.22195991033617357,0.016276313595861954,0.10784978963813086,0.03498258556548391,0.06568771955356037,0.5171301033784058,0.009956271151573657,0.07282842035445378,0.02454849680932827,0.05355364752991465,0.09309225983690417,0.0074865145581302795,0.07406470085743695,0.24571549161952874,0.042987981908902066,0.15248144863499583
0.028865287918750315,0.028253613813137568,0.016141921194999753,0.10081226179090184,0.2593692287508806,0.2023299987169235,0.08148371837999581,0.02574968479584257,0.1629493923449323,0.0027984618896364044,0.25362736935032054,0.14088836693606802,0.029385421495764376,0.1590784069542884,0.005191724546529012,0.0976155913695217,0.22982088828595082,0.14617694312770438,0.08040713231387737
0.004459474308247149,0.0052348275461693156,0.011736743508482418,0.11069601058821964,0.04079684664786329,0.08579332606225451,0.02154254326596669,0.07422878675828729,0.10807343614600087,0.03561698154183833,0.01869231545261394,0.10500096351034122,0.10504259943465921,0.19053780041688353,0.11493268357681191,0.014110274725805097,0.04033126294666541,0.36895398464145013,0.2307395115139626
0.03741430522444791,0.07290982305700408,0.17150167059615376,0.057051908148301134,0.10130292791929892,0.021596053197914536,0.13198549991071193,0.0885956310829078,0.15145279236628761,0.03637218641121831,0.1835848431567335,0.05805333271114841,0.26351572595902173,0.032596857608132745,0.0006526591523385127,0.07342547081709234,0.22866174670930306,0.12175195985690655,0.03142773700612145
0.13057725989651467,0.04440493253114783,0.03186564750393079,0.008252131425738019,0.022550084338453968,0.09312287514135552,0.08937261921462417,0.01162922569479278,0.10646712821798972,0.1615449623663794,0.02802531231940862,0.1427716661922194,0.05418693650629733,0.014652958340660577,0.09590417827690843,0.02686507406411496,0.12002489012401736,0.3473855815646973,0.0662862905755835
0.1007989752271966,0.031077507320709026,0.04718903365028456,0.008300272233077619,0.0037618095874921843,0.025173278628826345,0.0958733910504768,0.03149610885256912,0.07025697344921306,0.037228191582081044,0.4786039468249483,0.12888552829665934,0.06840959551790063,0.1769951911880835,0.0042506619023728225,0.05279027998095816,0.13857214239333188,0.036973259635689495,0.0810857979489419
0.38205518048820564,0.1195987999918383,0.023186417425419464,0.06384517110485587,0.03086646853600336,0.1631259332453668,0.11158559072163343,0.012671239898370382,0.027025804219767736,0.010899834542142241,0.2854331190504688,0.4308679518706634,0.04284077269890324,0.0957665060691606,0.2648934265957576,0.03754602108896875,0.08973175519677157,0.027589119450237405,0.08217197374392908
0.06837452863416896,0.08539203166254639,0.06845033015279699,0.11856602493638253,0.018811970644789698,0.014432036990359887,0.05292818756939125,0.13218060108946247,0.3140641368740918,0.011292043796824042,0.12327004620883919,0.03606485932018945,0.11132904271924766,0.06698954463238783,0.13430138193012817,0.05752337716961752,0.0842055154345001,0.06342998536179466,0.01065324865134171
0.08783218244673652,0.6561477844986148,0.13901376236379062,0.03028199230936858,0.1229602314242859,0.045085828428500715,0.0026886203368664263,0.18968597273676058,0.16088972589488137,0.0729319756071422,0.0508904886564509,0.10348171553906443,0.06500960798890607,0.094253792046781,0.1104563761203024,0.18537949253167796,0.07504279266155015,0.035069522194666,0.020618592770794142
0.08185724624907137,0.2883305820528673,0.06637553680281127,0.25248628512275867,0.07224497494797918,0.13447518316795107,0.06689358001044236,0.147969687453337,0.17817149771469742,0.1256478026845603,0.00369565040427275,0.21693900515700137,0.20460838892479308,0.002656733370381477,0.025338396172592176,0.2510970526421921,0.10140476991571482,0.11119654720531616,0.004055040696421684
0.11622361703939142,0.2139507241668236,0.2938916479545341,0.05705454027788309,0.01705167315731157,0.02613873391404416,0.028354648883653,0.2848586820441624,0.013828869420716034,0.024723746856396167,0.05870073146622876,0.007660716156967561,0.09994366649824682,0.024364639372338345,0.22474780198346092,0.02129024502665461,0.013023291877727536,0.2327656560363158,0.08212627841020641
0.03551108850176063,0.08590877164623488,0.08150957369714704,0.04076661641583484,0.06793929144485963,0.2896493991751015,0.24893047520745643,0.11030848774620527,0.10808558362903971,0.022789285121241704,0.12061549429671499,0.09633164134280447,0.2951609027853886,0.031696877166270516,0.14508567750185944,0.1108247440311932,0.026891706938373602,0.21499351264704725,0.3691180818112134
0.18835827232131064,0.055432734297378855,0.021708436319560005,0.09791780864374526,0.07966827637056544,0.3674778634259615,0.15091453358119172,0.20559307094033574,0.07322062567149638,0.27530994052988367,0.07450784863393617,0.09265414559432233,0.306130655749971,0.031890676561285296,0.053415879054182214,0.07388358405699375,0.10979562540042753,0.04720814858907541,0.0037619603477207866
0.02726220202511606,0.1283953504229696,0.054301523764215424,0.09649253334849711,0.22018214961306395,0.09805442492909373,0.19750634393314206,0.1488992138248211,0.019226779049003988,0.3037798169200964,0.2455786754721655,0.0762540435116191,0.21339729043569877,0.22452004635412348,0.9858331675779214,0.1136632938315896,0.013158414498586358,0.33789664199796815,0.05500395534934393
0.14285538626138122,0.1291358082164353,0.0574321304914628,0.08999406062800118,0.16676267728189453,0.2539231267909225,0.5251813057916294,0.08133632855713296,0.07271283198923979,0.036095258997838955,0.039452077834540134,0.1640040338647641,0.01885596635738296,0.04562885042177704,0.01652926156686936,0.004153916970642422,0.15941954318639423,0.1823290004319208,0.08286563060214093
0.05954892854195774,0.01910993283646636,0.15752185579202338,0.00022462386001213038,0.015968878367891296,0.14751068951937207,0.0695554604885339,0.006855447316126658,0.19455153153938898,0.022452041079705456,0.25967900742531486,0.11260848514140293,0.026197507237830837,0.11113625524756676,0.06849597189668702,0.21384913480540943,0.23697172130415642,0.00813383115488303,0.08242279142040254
0.14844497605668966,0.3489347594631727,0.2244480020780679,0.0023543152086327053,0.051359382207132945,0.137304816044008,0.004453431834264695,0.03739494865942457,0.05278583122282541,0.0069049310259739205,0.01945696498825146,0.006853852949497766,0.07697415953099507,0.02558465281560215,0.2798006765155627,0.14314220777330292,0.12815578639412434,0.04434407652799793,0.11345312046899841
0.010478667667587514,0.01830494823815454,0.22940558404986713,0.0014854376407289027,0.03542672905944808,0.007638822800225186,0.0654868211407351,0.0952131132189536,0.05239701822087467,0.03104418098745957,0.12126712146281537,0.24659667556950096,0.14937989387853118,0.07568132679495973,0.013468156792714021,0.010168248521959604,0.27571408714329493,0.2083501491122357,0.1424688536019482
0.01012571095793053,0.17266933082623964,0.28185906835735364,0.0324846830672993,0.029729569013855064,0.012053877710054034,0.07629670535568148,0.14321100705846712,0.10523635568053785,0.14266992247724566,0.177365870103782,0.0767056747376287,0.047993053419608384,0.052607974596422094,0.15512135438518926,0.01234107264971719,0.23751982650028586,0.0661414183281601,0.1559744517140822
0.0998170229048041,0.004118148899709829,0.2706974834481225,0.0842654085402546,0.2602707255046721,0.046713935835745346,0.14117822993108428,0.09334187916098911,0.059639018598669075,0.200068801932766,0.028444110568182863,0.2773744308703322,0.16292748333685747,0.2454277659701335,0.13110071132493883,0.08981269276137932,0.04366942390102914,0.2070098872753978,0.25300451330372664
0.054701596770152454,0.38512544030523443,0.04906302372456262,0.09218109972989434,0.045332748248162885,0.19716533452984242,0.17764034013360838,0.011703715653518547,0.00562436150702177,0.16917386340031546,0.10325454492129665,0.003881060125788369,0.03433611628515495,0.04247027742072243,0.021440528493105553,0.23464494187253204,0.13460920361283837,0.11849547050806426,0.04121713707985941
0.12912309103026573,0.0793454755646717,0.07672193681445186,0.0546866309727784,0.12711738538564238,0.12403525021768842,0.05931985612212648,0.2665774174053314,0.056330578131516054,0.07850779555685497,0.07282120503829755,0.007427107913711294,0.00765436558354253,0.24907833417203978,0.03502031253543705,0.009952281686205714,0.06874060830490046,0.03909057474878216,0.04455378702759419
0.12793062270826086,0.2182342870516298,0.23134178878819234,0.05406670200718551,0.09980682331318094,0.01285603370368961,0.09657363606002331,0.1657912368123694,0.08314208459100506,0.012350044411893775,0.13499621684686913,0.07486378108496924,0.1810515947597412,0.016771948577295474,0.03753933955304564,0.051726041051756745,0.05851014772129644,0.04281928679785947,0.15338413868308506
0.05401637596358495,0.09645844841245063,0.0026341401678292705,0.08365044173934696,0.08511649915885137,0.06139789397745798,0.024153682657235935,0.00432550863170226,0.062171989559701595,0.17549526609616659,0.15585585749227737,0.3588324635406709,0.03631516656529916,0.030365033487677474,0.006371091204419924,0.13400523620096869,0.10844737342753492,0.05052939567289101,0.027996328836307007
0.03733912178599218,0.32769061231286584,0.021587953410891654,0.037170976293936106,0.1665072493754186,0.36437502841410574,0.34036044260226905,0.3306919629253029,0.22878362768391747,0.08138155449818756,0.14814331069493342,0.047560843309497065,0.054951467151034494,0.10902615522501707,0.27788422989354145,0.003711332900896524,0.06266105646617641,0.004681648953863919,0.21775548259740388
0.07704185968906511,0.6396365977262453,0.02378801129128535,0.12028429625095838,0.04713932992021355,0.015206236718863215,0.05420288732952564,0.17290232761207647,0.054306054285925734,0.1023721015461207,0.03866540074507474,0.05116476414848582,0.030981983891059096,0.1278750829555926,0.03350807145516499,0.05196967801458185,0.02478667206582138,0.013714026444711437,0.010523330843373601
0.09143873686407268,0.01057780293731213,0.15501749354957872,0.03525279856660281,0.00485858333518037,0.011360080460726608,0.01553802872189525,0.07265409602728347,0.14485769918261668,0.16051322773070292,0.03793498196819675,0.026485661826384305,0.07662479873494506,0.11389356760134761,0.05979616024304401,0.0037016818394037935,0.034539591263080614,0.03171715231722766,0.023137910164230266
0.25290496923661027,0.02608299435879326,0.10687493252155088,0.041081862107819694,0.30107506724934957,0.21002795971844923,0.21699223978077745,0.09890078606203195,0.028947072853789748,0.19916039760278412,0.01755444563243459,0.003267733021666694,0.01886992173294756,0.021356436115948344,0.12184362051814134,0.12061718746077535,0.160571068301427,0.02917413827085953,0.14772847455669735
0.0982612369743283,0.031005395939340725,0.05826771961180441,0.06287825859752375,0.08925082197229578,0.042453271180950845,0.06652585152493096,0.013970933765860827,0.06131659717914456,0.18323481442397,0.1407012143755007,0.10576143501494165,0.08673664511667602,0.02242073045867735,0.10110761754178287,0.022072844501934075,0.12995221029960244,0.009660854508557862,0.2098145647573281
0.00847854674547505,0.10186549855386698,0.28383909324647466,0.05269366360971681,0.04016645843291354,0.08664547385268974,0.010215686858507524,0.008327360479328102,0.1610838464369192,0.07522886541682308,0.06272941024036373,0.03377574784572116,0.201616791799891,0.4025765504473966,0.11771461780136723,0.18647496379974732,0.09766499195182565,0.06645893575965339,0.1293943516401118
0.003752142106369294,0.018331730348002787,0.033335712105124364,0.35511774893838777,0.11255497612008736,0.06309319109870479,0.05011405652099779,0.07936024476172135,0.035901088750582615,0.11857725087106195,0.09124511081744995,0.28799211698374766,0.0675840103033514,0.0899326942687929,0.080893216391436,0.18132549807814724,0.045079209105206464,0.17205674409811356,0.14348942802878092
0.06793161439176307,0.043330273940283784,0.10654930828651961,0.24866904297892206,0.12303047548216833,0.03550933853395,0.06276256093637665,0.0016652438339510506,0.01439645652272168,0.03573921239427063,0.011318627879837277,0.028462905567198535,0.048287533529867206,0.07033361322355344,0.002743297544868793,0.03288340271936736,0.01644427098703001,0.09400677800477347,0.1730110443796463
0.025208418703506142,0.06913387574073333,0.0852201278415674,0.45590309160705345,0.03477364907268161,0.012321456168513347,0.030705745185189665,0.04695233457222083,0.23372277261419586,0.025123713304958273,0.04188422679852369,0.035831554774042755,0.03352885600431994,0.134210149310676,0.044613608943149995,0.11934072250841575,0.4463668445516216,0.10594459570991382,0.10216179236864649
0.2103150858286159,0.06237051428016095,0.03127627264353929,0.019160381467528673,0.13104876254587303,0.19881689821716608,0.10261114868701193,0.07290256303108154,0.2102578238596945,0.3233941164197245,0.052824703934299604,0.36229846397203486,0.08843531009687693,0.20424843444195054,0.11980765151652112,0.14858509810873885,0.09608665579242553,0.06425701788885858,0.12500259081019602
0.009177154587564094,0.061635588911828326,0.0371971467422263,0.06542198885902954,0.26087082223883756,0.02571095980966616,0.17343649469552025,0.042866183570612885,0.00968362147270894,0.08918314579153298,0.015900872822735123,0.15114324673898114,0.00017635285543616768,0.026905887379372252,0.14617263852497084,0.08830422391313232,0.030452393032545867,0.00155625048310317,0.1202842715042249
0.2742052257049786,0.043918752680793476,0.0010923883662201004,0.03111885197702189,0.14431168130914193,0.030561896921458928,0.06874297897533531,0.03795411183835625,0.21970694631396667,0.0018123545736147377,0.24248982415582218,0.010291336237113546,0.032957819423986894,0.0055707719936259345,0.05678065030466383,0.02511415218509029,0.0857471066316271,0.022499044736565884,0.04697710394633244
0.21886785656771784,0.04981156419386082,0.021165408692716967,0.02636846545779293,0.19800876826778213,0.1425146186327205,0.022256351483341978,0.046241900688164535,0.11922563483260847,0.2554228507827257,0.10360164782734627,0.2195407941744476,0.12274870418688728,0.18110243883749874,0.036315844166962506,0.020574587849291837,0.11395169692616412,0.13978727611488825,0.17603507135492136
0.17399315995451087,0.09480671528075774,0.011829933479741055,0.6571146005862042,0.05807510930157305,0.023517872573715324,0.022404662346637925,0.032738698129123306,0.16949069994818722,0.1971688520281597,0.03771100345622719,0.03336142541606534,0.02864327834986119,0.042688129184342456,0.0018618217677867028,0.12225997494566279,0.08774532248560092,0.19211413096685004,0.03126914938238475
